"from_stop_I","to_stop_I","d"
46053,634,337.792291560075
46054,592,430.281666698402
46055,3895,376.778813255889
46056,2456,644.351787335057
46057,2445,953.217692100282
46058,2658,268.248832050814
46059,469,1467.18742446458
46060,305,736.883680244062
46061,316,1119.67412804219
46062,3688,474.955437793466
46063,471,849.639156620837
46064,475,659.01306203056
46065,4021,547.787526986764
46066,3623,563.462333021472
46067,3905,1293.52834185588
46068,4155,522.668779350252
46069,4026,605.462932734994
46070,2203,490.779318848456
46071,2183,937.165405571376
46072,2668,824.355665300602
46073,2665,737.736361814563
46074,3682,577.054550753835
46075,1504,524.676949508807
46076,1504,556.780900442291
46077,3672,619.919101734106
46078,4159,660.915850390263
46079,3889,691.828760927553
46080,3631,407.261481867901
46081,2308,285.991298409072
46082,2475,349.179368540454
46083,3921,751.446231985051
46084,3905,1041.98310185087
46085,4150,533.684978200328
46086,3628,771.096520035983
46087,3666,402.673029769827
46088,3855,1116.88208975699
46089,564,572.075569065875
46090,3600,507.594847171067
46091,1901,892.246531095322
46092,1913,624.614532604425
46093,2541,287.226351289664
46094,1950,314.201629037339
46095,3926,1152.96015982046
46096,3900,365.804185608174
46097,3893,568.769920310894
46098,3898,360.619946540288
46099,4219,384.249945372485
46100,4224,813.867910149313
46101,3612,1223.61728790797
46102,3854,551.385607306445
46103,3575,1532.36228316833
46104,3569,604.258217494307
46105,2091,940.632580590017
46106,2122,596.148843571697
46107,2530,701.277235596739
46108,2048,567.319340393815
46109,4136,606.240582339218
46110,4247,602.410805532034
46111,4250,498.37382264162
46112,4249,33.8656411910708
46113,4137,476.571908669347
46114,3902,1087.86333581769
46115,3902,548.329496090308
46116,4026,360.631301238955
46117,3624,492.781936943953
46118,2665,371.171310679581
46119,2666,377.176000439291
46120,2615,495.377367992083
46121,1849,874.56056036916
46122,3617,759.967020302647
46123,3617,1069.38663010668
46124,3686,571.490741004646
46125,3921,670.986113554527
46126,3555,602.0814787807
46127,3674,609.618010044014
46128,3674,572.701930959212
46129,4255,731.717145349637
46130,3547,1678.36015703726
46131,3568,1756.97897752572
46132,3789,438.213284880016
46133,1965,592.082778470584
46134,1902,853.590359720701
46135,1910,445.625579993575
46136,1929,331.060469862617
46137,3548,705.156710993825
46138,3548,559.288245485516
46139,1446,484.623117945571
46140,3547,572.203054581983
46141,3568,506.025761174645
46142,3790,675.343120218049
46143,3591,663.382949815721
46144,3766,1128.4604165051
46145,3829,546.365471031433
46146,3544,271.132542423179
46147,575,370.208148415788
46148,5103,997.919531327247
46149,577,634.631239837475
46150,474,250.594505917811
46151,3900,797.378933085986
46152,3609,411.985337603085
46153,4164,493.876183389143
46154,3766,602.664096265581
46155,644,1103.20426906502
46156,3618,201.765226048541
46157,2654,802.335049660957
46158,2654,826.399047930875
46159,2631,578.901615829631
46160,2631,293.146823046631
46161,4026,936.0131135602
46162,3901,690.177976001727
46163,4026,1715.90939985846
46164,3544,983.184790228876
46165,3678,731.944333353575
46166,3691,674.298942959402
46167,3618,1190.33504014576
46168,3617,1540.95224725004
46169,3553,337.90268523739
46170,577,277.847625123207
46171,577,894.730405475827
46172,588,955.546869268505
46173,482,811.533433792728
46174,469,336.809556551507
46175,3753,1421.09501236514
46176,3600,898.742636877775
46177,3754,490.39118776235
46178,3588,504.798134637939
46179,3915,747.310564384119
46180,3917,1222.94262127071
46181,3896,368.570640375874
46182,4144,688.71674205394
46183,3789,402.888849604145
46184,3787,361.004678164273
46185,3822,459.958802142352
46186,3784,64.493895548322
46187,585,442.683807786268
46188,586,658.144869730099
46189,652,666.772194344637
46190,3826,598.105226853064
46191,3825,626.442886041934
46192,5102,713.131406436406
46193,5103,583.938027266264
46194,3821,1078.9396949728
46195,3822,493.450208208427
46196,3616,738.397735843585
46197,468,639.06643997799
46198,1496,888.483289630895
46199,645,776.681594266397
46200,646,678.789950042402
46201,5109,1095.74897899512
46202,3780,818.443883370855
46203,1446,483.489204637038
46204,4740,538.39878094551
46205,305,300.917534687817
46206,653,531.641328083081
46207,3616,930.792057012539
46208,4210,428.249461482538
46209,573,719.517823885154
46210,3781,1110.22179449443
46211,556,375.754602047111
46212,271,301.228170918919
46213,2448,907.720867448604
46214,2311,771.456514197497
46215,1909,377.530152576769
46216,5104,713.387174406658
46217,1473,432.769512493389
46218,572,219.03752501283
46219,1472,537.922602755373
46220,1470,624.693405032497
46221,477,378.914831133124
46222,3909,981.809381138674
46223,5098,711.305146292581
46224,3676,612.363608203572
46225,4024,592.034883825088
46226,3668,424.458432846593
46227,3628,558.639041243553
46228,3780,1114.68710035582
46229,3780,576.854799256563
46230,1209,890.67504920777
46231,4021,1045.99697650608
46232,4021,632.718642507714
46233,3907,465.066592579215
46234,4160,682.985673925032
46235,556,843.459559304186
46236,476,425.202283422164
46237,1462,771.302405026423
46238,307,477.077759203625
46239,272,343.678794896426
46240,3835,180.732159028419
46241,3694,1168.50114168518
46242,4195,631.056851567795
46243,4142,459.980208344587
46244,4031,824.471501835297
46245,4139,473.155614233235
46246,4186,257.443281512809
46247,4186,669.550424940167
46248,4048,398.665966995237
46249,3997,914.198973402697
46250,5125,953.094934543955
46251,3757,402.689950504103
46252,4125,715.43720880387
46253,4140,616.72372400805
46254,4139,1208.55267354182
46255,4139,400.153725333695
46256,4171,420.994845256625
46257,3387,225.219832650921
46258,2833,861.889536014356
46259,4192,579.348110553778
46260,3877,882.30477803742
46261,4126,371.317864350287
46262,3873,1471.74681490864
46263,3873,431.888370418786
46264,4089,547.742568812233
46265,3859,737.583431143045
46266,3858,633.472827173744
46267,4086,396.208181745694
46268,3834,790.338767812233
46269,3834,705.199536089622
46270,4130,497.156365534702
46271,3876,680.01875038342
46272,3943,892.371388350765
46273,4181,907.456288984866
46274,3869,513.438935476041
46275,4256,1343.59950543399
46276,4044,418.497500377795
46277,3873,1961.11287868454
46278,4096,1439.8530517618
46279,4096,616.048244395269
46280,3954,327.767089708959
46281,3954,1033.39864670239
46282,4131,507.684583529105
46283,1268,350.547769854689
46284,1771,623.593097761411
46285,3475,1168.69922369299
46286,4809,617.081859952618
46287,3597,709.815093659185
46288,3596,126.493230951822
46289,3594,444.540124497169
46290,3593,805.426929810128
46291,4036,683.11092881202
46292,4036,1182.87448855287
46293,5123,622.857999511269
46294,3948,651.129623851373
46295,4228,1134.90013450819
46296,3439,938.76532726051
46297,3773,1758.86231569529
46298,3563,708.152638238591
46299,3687,1002.32721209682
46300,3984,817.142817543332
46301,3983,593.120782057646
46302,4012,703.251737518553
46303,721,1265.27422477257
46304,194,1049.9148272244
46305,194,1282.20467774727
46306,1595,749.568831382346
46307,1018,1201.15269715911
46308,4229,437.529053519767
46309,4099,1398.33498086424
46310,4254,2028.38760729039
46311,3942,565.808144996141
46312,3882,1330.38764686332
46313,3881,1091.23462657344
46314,3865,413.388605962614
46315,3842,542.514907064162
46316,1007,607.900473518393
46317,1000,915.088274608365
46318,3725,220.774435382831
46319,3597,1463.81714259925
46320,3594,1310.17922632031
46321,3712,164.038231765338
46322,4257,54.0954053824105
46323,3977,1174.51411382575
46324,4166,762.706081463448
46325,3736,525.854480973419
46326,3957,356.683337762326
46327,3958,422.053919347151
46328,3717,465.114041472188
46329,4232,420.690450516888
46330,370,1354.39557719089
46331,33,683.469573871503
46332,3740,218.337817003172
46333,3772,90.0688400651965
46334,5125,636.617455364732
46335,4139,1978.95141088129
46336,3732,1530.24672318678
46337,3716,1430.5933684824
46338,1203,347.460842684758
46339,3910,423.87798463686
46340,4009,247.399947488388
46341,4008,600.504882458887
46342,1210,296.824047495785
46343,1291,366.392255211048
46344,3978,274.049818731689
46345,744,207.47528785196
46346,604,1133.88509511281
46347,3995,1120.77288613611
46348,4046,262.029557491198
46349,3762,1056.64725225468
46350,3761,643.786789689404
46351,3860,897.207247270386
46352,4776,2391.27759377586
46353,1734,532.377683900306
46354,707,690.7182942821
46355,757,192.711601897979
46356,1544,641.673592793263
46357,4619,2272.02596100019
46358,3720,519.748776527259
46359,3722,921.849642390811
46360,3726,329.219311049383
46361,3839,1007.7665808831
46362,3836,657.811924302898
46363,3702,626.960837944978
46364,4184,206.98189210845
46365,3551,492.080833806546
46366,3775,638.250992181154
46367,3552,149.948670265678
46368,3721,1335.95915155179
46369,4241,639.096777277157
46370,3773,560.024643776227
46371,3952,580.874610410563
46372,5164,561.830513485814
46373,3778,623.162823002949
46374,3779,833.5741273047
46375,4142,369.075881927195
46376,3731,649.431458652348
46377,3914,452.074458130761
46378,3734,1075.03180546876
46379,4148,497.77494445927
46380,4148,928.531151093689
46381,1291,471.858125467292
46382,4049,455.289026671516
46383,4623,779.605254998678
46384,4091,538.88994371135
46385,3863,1571.42729790624
46386,895,288.638614381313
46387,832,688.285305404092
46388,832,388.798163010523
46389,831,294.417966904948
46390,1637,642.977577280399
46391,817,779.952028093584
46392,3760,490.547113203829
46393,4083,865.139952246284
46394,3735,480.694275724885
46395,3714,544.553230846227
46396,1381,537.231427527956
46397,1168,322.421540719681
46398,3611,615.969898246466
46399,4206,789.520008875134
46400,4052,682.117055769953
46401,4050,572.69015760673
46402,4050,822.189280291323
46403,4237,919.490970426344
46404,4236,536.329356084965
46405,3888,541.85134004301
46406,3700,516.206358936876
46407,4742,1126.79147286856
46408,4228,420.568941307546
46409,4093,335.879377499746
46410,4098,447.44877117835
46411,3598,348.61440129834
46412,3598,365.701022325377
46413,3714,1513.23033230545
46414,5117,548.448095599538
46415,4174,390.675213461918
46416,5116,1383.39023529591
46417,3702,482.892686788087
46418,3914,287.025772347151
46419,4134,1066.46703838225
46420,5116,783.011997453901
46421,4176,407.091645045405
46422,3552,743.533092324181
46423,3606,562.601590093085
46424,3607,1222.23219418224
46425,4094,404.532734164461
46426,3957,299.256952226957
46427,4206,533.857826890956
46428,4217,534.462188198793
46429,4103,496.707238500335
46430,4099,127.144425881027
46431,4176,577.89462712766
46432,3949,632.668165745059
46433,3761,788.393388979626
46434,4214,1382.42622158991
46435,3598,964.961380901023
46436,4148,906.762753928174
46437,3737,449.798772086543
46438,3947,693.695877655196
46439,2984,722.678627770482
46440,285,624.411223204772
46441,467,1139.73698385366
46442,2966,576.893528283736
46443,1972,1564.83888281652
46444,1241,302.412005933671
46445,1241,195.809170666412
46446,1236,951.607146489511
46447,2965,364.902588212688
46448,2942,429.860741298639
46449,2983,1284.29722396853
46450,2940,964.499623936124
46451,1059,1011.0948499843
46452,58,518.183161456682
46453,3430,617.343874014219
46454,3940,554.429385952075
46455,4197,990.199203006354
46456,1568,560.039111137068
46457,1978,626.064925152141
46458,1766,644.222670614944
46459,1969,1756.52492579852
46460,1649,1472.65695476454
46461,1969,755.912567281743
46462,1969,337.856776788941
46463,3286,3294.94653502761
46464,2248,685.096594885827
46465,3735,832.72383954881
46466,3744,585.622595058497
46467,3555,396.976967840246
46468,3269,1119.32378252829
46469,3298,384.213235470228
46470,3302,510.191152861029
46471,2958,261.750128125646
46472,2924,701.15094217903
46473,2917,577.080673202585
46474,3352,372.121067498724
46475,2887,2611.8882382611
46476,2905,853.798502034275
46477,3938,679.813245417325
46478,5127,534.190660636245
46479,4033,626.824156067157
46480,3994,812.636792781271
46481,1972,1492.38494418349
46482,1977,1028.0620637308
46483,1977,890.540200764335
46484,2368,788.019881760735
46485,2890,1779.22876480875
46486,1971,294.943232418008
46487,1978,877.938373656544
46488,2897,1463.17511797819
46489,3295,872.714975780537
46490,2995,371.546471235649
46491,1971,254.367679674839
46492,3275,282.492022705987
46493,3281,697.172944502795
46494,3268,499.980068634006
46495,3268,716.78584807561
46496,2925,561.412245815969
46497,3952,580.623424412925
46498,3943,547.576632967508
46499,3762,681.379948090892
46500,3720,738.011534996187
46501,1405,1460.39153563954
46502,2887,478.012389287697
46503,2950,376.202114433061
46504,1238,1445.0636144305
46505,2887,706.142380353786
46506,2369,813.1564652858
46507,2888,280.067516794061
46508,2888,463.500259019881
46509,2900,601.514678490932
46510,3733,665.275304332911
46511,3733,1216.21524695259
46512,3743,415.66664922487
46513,2951,616.86938098435
46514,2952,324.481423590324
46515,2956,677.778551155472
46516,3357,389.049252272806
46517,3355,443.540286879066
46518,8,410.246704670738
46519,2906,577.65697204597
46520,1055,661.561649498298
46521,516,309.933034119078
46522,4759,1488.43185467421
46523,4019,937.175944987154
46524,4171,479.589313849317
46525,851,408.928933971886
46526,1378,323.372799137475
46527,2903,531.233980554188
46528,2851,1516.69321640923
46529,2851,658.932723440753
46530,2890,957.746873340309
46531,2901,1546.94286978946
46532,2896,286.37759460761
46533,2897,757.274328363574
46534,3406,757.025391126347
46535,2897,762.578320612812
46536,2945,686.006700783989
46537,3719,935.469946657197
46538,2976,744.027913982775
46539,3406,266.931012917986
46540,3409,482.03782730834
46541,3441,620.050646042449
46542,3404,776.215598664489
46543,3315,705.076531845874
46544,2981,575.607097970499
46545,3441,1055.86637880747
46546,2986,785.231330465518
46547,931,486.185954979286
46548,2890,474.533824987896
46549,3522,656.60821675671
46550,3316,322.337631215926
46551,1156,164.9743906484
46552,1731,306.218170719943
46553,904,542.713697329994
46554,506,1186.26358738986
46555,1070,279.688840709079
46556,2948,703.848025970879
46557,49,293.100439380272
46558,2899,532.821770453573
46559,3269,1269.58069548812
46560,3269,645.651055260063
46561,2918,576.039498304843
46562,2951,1000.92580235936
46563,214,370.209418371702
46564,1663,466.658708903156
46565,1161,467.433973534344
46566,3354,330.87821805174
46567,2920,833.710661630113
46568,2921,620.275876396908
46569,3269,822.944731287836
46570,1051,342.100468262777
46571,1056,641.728843993478
46572,927,210.127978226563
46573,507,59.5015978494382
46574,1044,449.592082265198
46575,2946,1281.82462954499
46576,1042,465.553555563867
46577,1065,269.359375860819
46578,1064,333.683975302803
46579,1067,786.872923804206
46580,1014,1341.55711393648
46581,154,477.703638960176
46582,150,214.953209223602
46583,2946,557.132020001124
46584,5171,204.941164707137
46585,2944,624.618962765176
46586,2962,442.051458017343
46587,3299,1605.85046291216
46588,506,514.895674897685
46589,3282,523.571538625779
46590,2948,490.130524928781
46591,2983,351.034795528601
46592,2983,402.25427901051
46593,1576,850.50916336195
46594,1152,642.434685847832
46595,524,412.805136482189
46596,2950,794.87267521852
46597,5176,309.847067504803
46598,1059,396.276109284211
46599,2922,289.120222032482
46600,2980,797.556142541852
46601,3283,563.429035561152
46602,1975,334.628050802816
46603,1148,221.299939003703
46604,3299,1233.49588527224
46605,2959,1055.93248227281
46606,2922,451.099728131597
46607,2917,312.625980256011
46608,3353,506.840252787116
46609,2895,1977.95697932507
46610,60,250.804023350379
46611,2887,965.657534228214
46612,1062,290.523351648114
46613,3301,746.447853866375
46614,1014,909.11865543662
46615,1727,434.762124537056
46616,1727,334.765769524382
46617,512,659.073586798393
46618,1977,1216.03313692749
46619,26,214.476065146071
46620,1972,603.684629335463
